Estacion;Fecha inicial;PM10
ZIPAQUIRA - URBANO;2024-01-01 17:00;5.83
ZIPAQUIRA - URBANO;2024-01-01 16:00;4.64
ZIPAQUIRA - URBANO;2024-01-01 15:00;5.01
ZIPAQUIRA - URBANO;2024-01-01 14:00;5.6
ZIPAQUIRA - URBANO;2024-01-01 13:00;6.07
ZIPAQUIRA - URBANO;2024-01-01 12:00;5.97
ZIPAQUIRA - URBANO;2024-01-01 11:00;10.14
ZIPAQUIRA - URBANO;2024-01-01 10:00;24.69
ZIPAQUIRA - URBANO;2024-01-01 09:00;39.42
ZIPAQUIRA - URBANO;2024-01-01 08:00;42.44
ZIPAQUIRA - URBANO;2024-01-01 07:00;42.41
ZIPAQUIRA - URBANO;2024-01-01 06:00;41.93
ZIPAQUIRA - URBANO;2024-01-01 05:00;46.34
ZIPAQUIRA - URBANO;2024-01-01 04:00;42.56
ZIPAQUIRA - URBANO;2024-01-01 03:00;52.91
ZIPAQUIRA - URBANO;2024-01-01 02:00;71.75
ZIPAQUIRA - URBANO;2024-01-01 01:00;67.19
ZIPAQUIRA - URBANO;2024-01-01 00:00;27.55
ZIPAQUIRA - URBANO;2023-12-31 22:00;25.26
ZIPAQUIRA - URBANO;2023-12-31 21:00;28.47
ZIPAQUIRA - URBANO;2023-12-31 20:00;22.55
ZIPAQUIRA - URBANO;2023-12-31 19:00;13.77
ZIPAQUIRA - URBANO;2023-12-31 18:00;9.91
ZIPAQUIRA - URBANO;2023-12-31 17:00;5.81
ZIPAQUIRA - URBANO;2023-12-31 15:00;9.55
ZIPAQUIRA - URBANO;2023-12-31 14:00;8.67
ZIPAQUIRA - URBANO;2023-12-31 13:00;9.59
ZIPAQUIRA - URBANO;2023-12-31 12:00;11.52
ZIPAQUIRA - URBANO;2023-12-31 11:00;10.15
ZIPAQUIRA - URBANO;2023-12-31 10:00;13.04
ZIPAQUIRA - URBANO;2023-12-31 09:00;14.32
ZIPAQUIRA - URBANO;2023-12-31 08:00;15.73
ZIPAQUIRA - URBANO;2023-12-31 07:00;17.12
ZIPAQUIRA - URBANO;2023-12-31 06:00;18.76
ZIPAQUIRA - URBANO;2023-12-31 05:00;12.49
ZIPAQUIRA - URBANO;2023-12-31 04:00;13.59
ZIPAQUIRA - URBANO;2023-12-31 03:00;12.67
ZIPAQUIRA - URBANO;2023-12-31 02:00;12.33
ZIPAQUIRA - URBANO;2023-12-31 01:00;16.94
ZIPAQUIRA - URBANO;2023-12-31 00:00;14.62
ZIPAQUIRA - URBANO;2023-12-30 23:00;10.84
ZIPAQUIRA - URBANO;2023-12-30 22:00;13.58
ZIPAQUIRA - URBANO;2023-12-30 21:00;13.29
ZIPAQUIRA - URBANO;2023-12-30 20:00;10.1
ZIPAQUIRA - URBANO;2023-12-30 19:00;10.2
ZIPAQUIRA - URBANO;2023-12-30 18:00;12.87
ZIPAQUIRA - URBANO;2023-12-30 17:00;11.51
ZIPAQUIRA - URBANO;2023-12-30 16:00;9.01
ZIPAQUIRA - URBANO;2023-12-30 15:00;11.08
ZIPAQUIRA - URBANO;2023-12-30 14:00;9.89
ZIPAQUIRA - URBANO;2023-12-30 13:00;8.52
ZIPAQUIRA - URBANO;2023-12-30 12:00;10.8
ZIPAQUIRA - URBANO;2023-12-30 11:00;10.41
ZIPAQUIRA - URBANO;2023-12-30 10:00;13.56
ZIPAQUIRA - URBANO;2023-12-30 09:00;22.02
ZIPAQUIRA - URBANO;2023-12-30 08:00;36.03
ZIPAQUIRA - URBANO;2023-12-30 07:00;34.95
ZIPAQUIRA - URBANO;2023-12-30 06:00;25.5
ZIPAQUIRA - URBANO;2023-12-30 05:00;21.62
ZIPAQUIRA - URBANO;2023-12-30 04:00;24.95
ZIPAQUIRA - URBANO;2023-12-30 03:00;17.11
ZIPAQUIRA - URBANO;2023-12-30 02:00;15.69
ZIPAQUIRA - URBANO;2023-12-30 01:00;11.71
ZIPAQUIRA - URBANO;2023-12-30 00:00;11.72
ZIPAQUIRA - URBANO;2023-12-29 23:00;13.3
ZIPAQUIRA - URBANO;2023-12-29 22:00;16.79
ZIPAQUIRA - URBANO;2023-12-29 21:00;18.04
ZIPAQUIRA - URBANO;2023-12-29 20:00;14.65
ZIPAQUIRA - URBANO;2023-12-29 19:00;15.2
ZIPAQUIRA - URBANO;2023-12-29 18:00;11.04
ZIPAQUIRA - URBANO;2023-12-29 17:00;15.15
ZIPAQUIRA - URBANO;2023-12-29 16:00;11.2
ZIPAQUIRA - URBANO;2023-12-29 15:00;8.97
ZIPAQUIRA - URBANO;2023-12-29 14:00;10.09
ZIPAQUIRA - URBANO;2023-12-29 13:00;10.78
ZIPAQUIRA - URBANO;2023-12-29 12:00;11.95
ZIPAQUIRA - URBANO;2023-12-29 11:00;11.36
ZIPAQUIRA - URBANO;2023-12-29 10:00;24.66
ZIPAQUIRA - URBANO;2023-12-29 09:00;30.27
ZIPAQUIRA - URBANO;2023-12-29 08:00;31.18
ZIPAQUIRA - URBANO;2023-12-29 07:00;35.49
ZIPAQUIRA - URBANO;2023-12-29 06:00;28.41
ZIPAQUIRA - URBANO;2023-12-29 05:00;11.53
ZIPAQUIRA - URBANO;2023-12-29 04:00;9.07
ZIPAQUIRA - URBANO;2023-12-29 03:00;8.64
ZIPAQUIRA - URBANO;2023-12-29 02:00;10.67
