fecha;PM10;CO;OZONO;NO;NO2;NOX;SO2;Vel Viento 10M;Dir Viento 10M;Temperatura;Precipitacion;PM2.5;HR;BBP;Presion Baro;BC
21/12/2023 6:00;42;0,55;0,2;0;0;0;0;1;346;11,6;0;24;85,67;0;563;0
21/12/2023 7:00;57;0,97;0,4;0;0;0;0;0,8;286;11,4;0;37;84,93;0;563;0
21/12/2023 8:00;63;0,74;2,3;0;0;0;0;1,5;341;14,6;0;47;83,8;0;564;0
21/12/2023 9:00;45;0,55;8,1;0;0;0;0;1,1;323;19,6;0;24;63,62;0;564;0
21/12/2023 10:00;30;0,35;14,6;0;0;0;0;1,2;316;22,2;0;22;52,02;0;564;0
21/12/2023 11:00;24;0,27;19,1;0;0;0;0;1,5;315;22,4;0;15;47,44;0;564;0
21/12/2023 12:00;28;0,25;22,4;0;0;0;0;1,8;322;22,9;0;10;43,82;0;564;0
21/12/2023 13:00;30;0,24;25,6;0;0;0;0;1,2;328;24,2;0;12;40,54;0;563;0
21/12/2023 14:00;47;0,32;37,7;0;0;0;0;2,7;262;23,7;0;22;42,36;0;562;0
21/12/2023 15:00;49;0,29;41;0;0;0;0;3,6;267;22;0;29;49,89;0;562;0
21/12/2023 16:00;30;0,27;36,6;0;0;0;0;3,1;264;20,1;0,1;21;55,58;0;562;0
21/12/2023 17:00;38;0,26;33,1;0;0;0;0;1,7;247;19,6;0;19;57,17;0;562;0
21/12/2023 18:00;34;0,25;26;0;0;0;0;2;279;17,7;0;22;62,13;0;563;0
21/12/2023 19:00;35;0,35;17,8;0;0;0;0;0,7;318;16,1;0;16;68,95;0;563;0
21/12/2023 20:00;52;0,41;11,4;0;0;0;0;0,7;335;15,3;0;23;74,12;0;564;0
21/12/2023 21:00;39;0,31;5,6;0;0;0;0;1,1;148;15,4;0;16;73,36;0;564;0
21/12/2023 22:00;28;0,31;5,6;0;0;0;0;0,7;273;14,8;0;17;73,58;0;564;0
21/12/2023 23:00;24;0,26;8,3;0;0;0;0;1,2;115;14,5;0;10;74,38;0;564;0
22/12/2023 0:00;32;0,56;0,8;0;0;0;0;0,7;323;13,2;0;21;77,06;0;564;0
22/12/2023 1:00;28;0,52;0,2;0;0;0;0;0,4;286;13;0;18;81,25;0;564;0
22/12/2023 2:00;28;0,39;2,7;0;0;0;0;0,6;304;13,4;0;17;80,24;0;563;0
22/12/2023 3:00;32;0,49;0,1;0;0;0;0;0,5;355;12,7;0;15;80,27;0;563;0
22/12/2023 4:00;28;0,35;0,2;0;0;0;0;0,5;247;13,3;0;22;81,85;0;563;0
22/12/2023 5:00;30;0,32;0,1;0;0;0;0;0,6;318;13,6;0;19;79,82;0;563;0
22/12/2023 6:00;37;0,38;0,3;0;0;0;0;0,6;294;13,8;0;16;79,84;0;563;0
22/12/2023 7:00;28;0,52;3,3;0;0;0;0;0,8;352;14,3;0;21;74,68;0;564;0
22/12/2023 8:00;44;0,57;1,8;0;0;0;0;0,9;354;15,1;0;23;75,64;0;564;0
22/12/2023 9:00;27;0,26;10,1;0;0;0;0;1,2;196;17,7;0;12;62,8;0;565;0
22/12/2023 10:00;19;0,25;13,2;0;0;0;0;1,5;145;18,4;0;14;58,9;0;565;0
22/12/2023 11:00;34;0,24;15;0;0;0;0;2,1;162;20,5;0;20;50,89;0;565;0
22/12/2023 12:00;27;0,21;0;0;0;0;0;2,4;108;22,2;0;10;44,87;0;564;0
22/12/2023 13:00;0;0;0;0;0;0;0;2,2;148;23,7;0;6;37,62;0;563;0
22/12/2023 14:00;0;0;0;0;0;0;0;1,9;102;23;0;8;37,45;0;563;0
22/12/2023 15:00;28;0,37;0;0;0;0;0;1,8;248;21,7;0;16;48,3;0;563;0
22/12/2023 16:00;28;0,34;18,8;2,9;1,5;4,4;0;1,4;181;20,8;0;14;47,52;0;562;0
22/12/2023 17:00;0;0,35;14,1;5,2;5,6;10,8;0;1,1;128;18,9;0;14;56,42;0;562;0
22/12/2023 18:00;31;0,34;12,8;4,1;5,6;9,7;0;1,6;117;17,2;0;17;60,36;0;563;0
22/12/2023 19:00;32;0,33;12,8;3,9;6,2;10,1;0;1,7;136;16,3;0;19;63,72;0;563;0
22/12/2023 20:00;25;0,26;13,4;2,2;4,2;6,4;0;1,5;163;15,4;0;15;67,11;0;564;0
22/12/2023 21:00;26;0,29;10,6;6,3;8,1;14,4;0;1,6;106;14,6;0;11;70,17;0;564;0
22/12/2023 22:00;27;0,28;9,9;5,4;9,3;14,8;0;1,4;114;14;0;15;72,95;0;565;0
22/12/2023 23:00;32;0,54;0,7;14,8;24,1;39;0;1,1;344;12,5;0;23;76;0;565;0
23/12/2023 0:00;40;0,62;1;44,5;28,9;73,3;0;1;259;11,9;0;24;80,37;0;564;0
23/12/2023 1:00;33;0,43;0,6;19,8;25,4;45,1;0;0,9;255;11,4;0;17;82,16;0;564;0
23/12/2023 2:00;36;0,74;0,1;67,9;30,9;98,8;0;0,5;320;10,3;0;20;81,96;0;564;0
23/12/2023 3:00;39;0,47;0,1;26,3;24;50,3;0;1;314;10,3;0;25;84,72;0;564;0
23/12/2023 4:00;38;0,36;0,8;9,9;19,8;29,7;0;1,1;317;10,3;0;18;85,26;0;564;0
23/12/2023 5:00;39;0,33;0,3;22,7;24,1;46,8;0;0,8;319;9,8;0;26;85,22;0;564;0
23/12/2023 6:00;50;0,86;0,2;134,6;44,8;179,5;0;0,9;314;9,1;0;35;85,02;0;564;0
23/12/2023 7:00;37;0,53;0,6;57,4;28,7;86,1;0;1,3;336;9,2;0;27;86,33;0;564;0
23/12/2023 8:00;60;0,63;2,1;69,6;31,7;101,3;0;1;356;11,9;0;36;87,49;0;565;0
23/12/2023 9:00;26;0,28;12,2;11,4;6,3;17,7;0;1,5;136;17,2;0;17;71,07;0;565;0
23/12/2023 10:00;22;0,2;16,8;3,3;0,2;3,5;0;1,5;128;20,6;0;13;52,72;0;565;0
23/12/2023 11:00;26;0,18;20,8;0;0;0;0;1,4;197;22,6;0;18;42,7;0;565;0
23/12/2023 12:00;25;0,18;22,4;2,3;0;1,9;0;1,4;328;21,9;0;10;41,55;0;564;0
23/12/2023 13:00;23;0,22;19,6;3,2;0,9;4,1;0;1,7;73;21,3;0;9;44,1;0;564;0
23/12/2023 14:00;13;0,22;19,4;3,5;1,2;4,7;0;1,5;122;22,6;0;8;42,07;0;563;0
23/12/2023 15:00;21;0,22;19,7;4,1;1,1;5,2;0;2,4;26;23,9;0;7;35,25;0;563;0
23/12/2023 16:00;24;0,32;16,6;7,2;7,8;15;0;2,2;65;21,9;0;16;40,18;0;562;0
23/12/2023 17:00;27;0,31;15,6;7,1;10,1;17,3;0;1,8;73;21;0;13;41,97;0;562;0
23/12/2023 18:00;15;0,28;14,2;4,6;10,2;14,8;0;1,3;150;18,2;0;10;48,44;0;563;0
23/12/2023 19:00;26;0,46;7,7;10,4;24,7;35,1;0;1,2;144;16,4;0;14;63,87;0;564;0
23/12/2023 20:00;33;0,52;4,8;11,8;26,2;38;0;1;101;15,2;0;16;69,44;0;564;0
23/12/2023 21:00;30;0,46;5,5;15,6;20,6;36,2;0;1,1;106;14;0;11;71,93;0;565;0
23/12/2023 22:00;16;0,34;10,1;15,6;9,9;25,4;0;0,7;197;13,3;0;11;74,99;0;565;0
23/12/2023 23:00;20;0,57;1,4;24,5;28,8;53,4;0;0,7;314;12,1;0;12;77,31;0;565;0
24/12/2023 0:00;38;0,56;1,6;13,9;25,6;39,5;0;0,9;299;11,8;0;16;80,15;0;565;0
24/12/2023 1:00;24;0,37;2,5;4,5;19,2;23,7;0;1;307;11,4;0;12;80,85;0;565;0
24/12/2023 2:00;37;0,65;0,3;54,3;32,2;86,5;0;0,8;359;10,1;0;18;81,8;0;564;0
24/12/2023 3:00;27;0,54;0,1;41,3;26,7;68;0;0,4;295;9,6;0;15;83,69;0;564;0
24/12/2023 4:00;28;0,62;0,2;59,9;26,1;86;0;0,5;305;9,1;0;15;84,2;0;564;0
24/12/2023 5:00;30;0,78;0,1;95,7;28,3;124;0;0,6;291;8,1;0;17;83,93;0;564;0
24/12/2023 6:00;25;0,78;0,1;101,9;30,8;132,7;0;0,7;317;7,7;0;18;84,44;0;564;0
24/12/2023 7:00;32;0,57;1;48,6;24,4;72,9;0;0,8;328;9,3;0;22;86,36;0;565;0
24/12/2023 8:00;26;0,37;5,9;17,5;11,4;28,9;0;1,4;350;15,2;0;12;82,86;0;565;0
24/12/2023 9:00;22;0,34;10,9;14,8;9,3;24,1;0;1,1;360;19,5;0;11;61,65;0;565;0
24/12/2023 10:00;21;0,22;15,1;4,3;0,7;5;0;2,2;105;20;0;7;51,88;0;565;0
24/12/2023 11:00;19;0,25;14,8;5,6;2,3;7,9;0;2;117;19,8;0;7;50,52;0;565;0
24/12/2023 12:00;14;0,22;15,5;3,8;0,6;4,4;0;2,7;163;21,2;0;7;45,05;0;564;0
24/12/2023 13:00;19;0,21;16;0;0;0;0;2,5;175;23,2;0;6;41,02;0;564;0
24/12/2023 14:00;13;0,21;14,7;3,7;0,1;3,9;0;2,4;152;22,5;0;7;41,2;0;563;0
24/12/2023 15:00;18;0,2;15,3;0;0;0;0;1,5;124;23,1;0;5;41,22;0;563;0
24/12/2023 16:00;16;0,22;13,6;3,6;0,8;4,4;0;1,7;99;21,9;0;7;45,28;0;563;0
24/12/2023 17:00;17;0,25;12,9;4,2;2,3;6,5;0;1,8;129;21;0;6;47,28;0;563;0
24/12/2023 18:00;8;0,24;12,1;3;3,2;6,2;0;1,7;153;18;0;3;53,94;0;563;0
24/12/2023 19:00;17;0,22;11,6;2;3,8;5,8;0;1,5;202;16,8;0;5;61,18;0;564;0
24/12/2023 20:00;18;0,27;10,6;3,7;6;9,7;0;1,5;186;15,6;0;9;65,69;0;564;0
24/12/2023 21:00;21;0,32;8,1;4,4;9,7;14,1;0;1;27;14,4;0;11;70,17;0;565;0
24/12/2023 22:00;26;0,64;1,6;26,2;20,3;46,5;0;0,6;41;12,4;0;13;75,05;0;565;0
24/12/2023 23:00;23;0,37;4,7;6,5;11,6;18,1;0;0,7;289;13,8;0;7;77,24;0;565;0
25/12/2023 0:00;43;0,68;1,4;7,9;20;27,8;0;0,8;292;13,7;0;33;74,96;0;565;0
25/12/2023 1:00;28;0,35;5,9;3;8,1;11,1;0;1;272;14,1;0;21;75,07;0;565;0
25/12/2023 2:00;18;0,21;9,3;2,4;1,3;3,6;0;1,1;127;14,2;0;9;74,06;0;564;0
25/12/2023 3:00;24;0,29;6,5;2,2;4,9;7;0;0,9;315;13,7;0;14;75,3;0;564;0
25/12/2023 4:00;30;0,26;5,4;2,2;3,8;6;0;0,6;270;13,1;0;11;77,74;0;564;0
25/12/2023 5:00;20;0,29;4,3;5,3;6,6;11,9;0;1;29;12,5;0;6;78,6;0;564;0
25/12/2023 6:00;22;0,37;1,2;4,6;10,5;15,1;0;0,6;300;12,5;0;13;81,37;0;564;0
25/12/2023 7:00;24;0,3;5,4;4,8;6;10,8;0;1,1;17;12,8;0;14;80,6;0;565;0
25/12/2023 8:00;23;0,32;5,7;5,4;4,2;9,7;0;1,1;320;14,2;0;17;77,16;0;565;0
25/12/2023 9:00;26;0,3;8,8;6,1;3,5;9,6;0;1,1;324;17,1;0;17;69,19;0;566;0
25/12/2023 10:00;19;0,26;11,4;5;3,1;8;0;0,8;220;18,6;0;10;61,05;0;566;0
25/12/2023 11:00;15;0,21;13,6;3,9;0,7;4,5;0;1,3;163;20,9;0;6;51,9;0;566;0
25/12/2023 12:00;12;0,18;12;0;0;0;0;2,4;117;22;0;2;47,26;0;565;0
25/12/2023 13:00;18;0,17;12;0;0;0;0;2,2;118;22,7;0;1;43,49;0;565;0
25/12/2023 14:00;13;0,19;12,4;0;0;0;0;1,9;117;22,7;0;0;42,91;0;564;0
25/12/2023 15:00;20;0,2;12;4,1;0,3;4,5;0;1,9;112;22,2;0;0;42,77;0;563;0
25/12/2023 16:00;9;0,22;11,1;4,6;1,2;5,8;0;1,6;110;21,3;0;3;47,46;0;563;0
25/12/2023 17:00;22;0,27;19,2;2,4;2,8;5,2;0;1,7;252;19,2;0;16;59,26;0;563;0
25/12/2023 18:00;23;0,25;18,3;2;2,5;4,5;0;1;262;17,4;0;19;68,45;0;563;0
25/12/2023 19:00;20;0,26;15,5;2;3;5;0;0,7;237;15,9;0;15;75,57;0;564;0
25/12/2023 20:00;31;0,61;5,3;14,7;21,6;36,3;0;0,6;326;14,8;0;23;78,12;0;564;0
25/12/2023 21:00;25;0,69;0,2;26,8;24;50,9;0;0,6;340;14,1;0;13;79,07;0;565;0
25/12/2023 22:00;18;0,54;0,8;12,2;19,4;31,5;0;0,6;308;14;0;9;79,33;0;565;0
25/12/2023 23:00;18;0,36;3,6;11,9;11,5;23,4;0;0,9;192;14,1;0;6;78,6;0;566;0
26/12/2023 0:00;24;0,67;0,4;51,9;27,8;79,7;0;0,7;36;13,4;0;13;78,54;0;565;0
26/12/2023 1:00;21;0,42;2,1;12,2;14,5;26,8;0;0,7;212;13,7;0;8;80,03;0;565;0
26/12/2023 2:00;21;0,4;1,5;15,9;13,6;29,5;0;0,9;331;13,3;0;4;78,45;0;565;0
26/12/2023 3:00;20;0,51;0,1;46,3;21,8;68,1;0;0,5;332;12,5;0;7;80,21;0;564;0
26/12/2023 4:00;15;0,32;0,5;10,3;12,9;23,3;0;0,8;274;12,6;0;7;81,38;0;564;0
26/12/2023 5:00;22;0,41;0,1;64;26;90;0;0,6;284;12,3;0;9;81,32;0;564;0
26/12/2023 6:00;24;0,56;0,1;80,4;28,6;108,9;0;0,6;327;12,5;0;11;81,96;0;564;0
26/12/2023 7:00;25;0,56;0,4;57,4;23,4;80,9;0;0,7;300;13,3;0;7;81,2;0;565;0
26/12/2023 8:00;21;0,53;2;30,5;19,1;49,6;0;0,6;304;15,2;0;5;74,19;0;565;0
26/12/2023 9:00;22;0,42;4,7;19,5;13,3;32,9;0;1,1;296;16,9;0;13;67,51;0;566;0
26/12/2023 10:00;21;0,32;8,5;10,8;7,6;18,4;0;1;307;19,3;0;11;59,3;0;566;0
26/12/2023 11:00;18;0,26;12,1;5,5;2,8;8,3;0;1,1;20;20,6;0;10;49,44;0;565;0
26/12/2023 12:00;19;0,28;12,3;7,5;3,8;11,3;0;1,8;149;21,1;0;6;47,06;0;565;0
26/12/2023 13:00;16;0,27;12,5;6,3;1,6;7,9;0;2;141;23,3;0;6;42,36;0;564;0
26/12/2023 14:00;23;0,3;11,2;7,7;3,8;11,4;0;1,6;141;22,3;0;4;44,9;0;564;0
26/12/2023 15:00;20;0,29;11,3;7,3;3,5;10,8;0;2,2;127;22,7;0;4;41,88;0;563;0
26/12/2023 16:00;12;0,3;10,2;8,2;5,2;13,4;0;1,9;128;20,2;0;5;49,46;0;563;0
26/12/2023 17:00;18;0,32;8,7;6,6;7,3;13,9;0;1,6;199;18,8;0;6;55,2;0;563;0
26/12/2023 18:00;26;0,37;15;2,9;11,6;14,5;0;1,6;261;16;0;14;69,17;0;564;0
26/12/2023 19:00;30;0,46;11,2;2,2;14,8;17;0;0,8;260;15,1;0;10;75,19;0;564;0
26/12/2023 20:00;26;0,41;11,1;2,5;11,4;13,8;0;0,7;298;14,8;0;8;77,88;0;565;0
26/12/2023 21:00;17;0,34;8,7;2,4;9,7;12,1;0;0,8;302;14,4;0;9;78,78;0;565;0
26/12/2023 22:00;28;0,48;3,7;12,1;18,6;30,7;0;0,5;292;13,9;0;10;81,14;0;565;0
26/12/2023 23:00;29;0,75;0,1;59;31,7;90,7;0;0,6;14;12,9;0;15;80,88;0;565;0
27/12/2023 0:00;35;0,97;0;123,9;41,6;165,6;0;0,5;302;12;0;15;82,92;0;565;0
27/12/2023 1:00;29;0,69;0,1;103,1;34,7;137,8;0;0,5;309;11,3;0;13;83,59;0;565;0
27/12/2023 2:00;29;0,58;0,1;106,8;33,4;140,2;0;0,5;286;10,7;0;12;84,21;0;565;0
27/12/2023 3:00;27;0,55;0,1;128,4;37,1;165,5;0;0,3;342;10,1;0;18;84,24;0;564;0
27/12/2023 4:00;30;0,51;0,1;124,2;34,6;158,8;0;0,4;304;9,7;0;10;84,36;0;564;0
27/12/2023 5:00;28;0,49;0,1;101,3;29,7;131;0;0,5;330;9,8;0;18;85,19;0;564;0
27/12/2023 6:00;40;0,84;0,2;190,9;54,1;245,1;0;0,4;289;9,4;0;24;85,23;0;565;0
27/12/2023 7:00;24;0,54;0,2;81,5;26,1;107,5;0;0,6;321;10,1;0;14;86,07;0;565;0
27/12/2023 8:00;45;0,93;0,3;120,8;41,4;162,2;0;0,6;336;11,9;0;21;86,94;0;565;0
27/12/2023 9:00;36;0,67;1,4;53,6;26,6;80,1;0;0,7;313;13,5;0;18;82,19;0;566;0
27/12/2023 10:00;34;0,51;5;28;19,2;47,2;0;1;315;16,8;0;19;68,89;0;566;0
27/12/2023 11:00;36;0,36;8,4;17;14,5;31,6;0;0,8;290;20,2;0;13;57,02;0;565;0
27/12/2023 12:00;15;0,23;11,8;6,9;5,6;12,5;0;1,2;322;19,8;0;8;50,38;0;565;0
27/12/2023 13:00;20;0,18;14,3;4,1;0,4;4,5;0;1,3;213;21,2;0;2;47,77;0;564;0
27/12/2023 14:00;20;0,2;13,1;6,8;3,4;10,1;0;1,6;177;21,9;0;0;42,99;0;564;0
27/12/2023 15:00;23;0,18;16,3;0;0;0;0;1,7;295;22,3;0;4;40,27;0;563;0
27/12/2023 16:00;11;0,18;16,7;0;0;0;0;1,2;298;21,5;0;3;43,46;0;563;0
27/12/2023 17:00;22;0,2;18,3;2,6;0,9;3,5;0;1,4;256;21,9;0;3;45,15;0;563;0
27/12/2023 18:00;30;0,23;16,7;2,4;5,5;7,8;0;1,6;242;19,1;0;13;57,93;0;563;0
27/12/2023 19:00;35;0,39;11,9;2,4;14,2;16,6;0;1,4;210;16;0;18;71,3;0;564;0
27/12/2023 20:00;38;0,41;12,8;2,3;14,4;16,7;0;1;237;15,3;0;19;74,85;0;564;0
27/12/2023 21:00;32;0,38;8,3;2,6;14,8;17,4;0;0,8;214;14,9;0;14;76,63;0;565;0
27/12/2023 22:00;22;0,42;5,9;2,4;17;19,3;0;0,7;261;14,7;0;14;77,87;0;565;0
27/12/2023 23:00;18;0,36;5,9;2,3;14,8;17,1;0;1,1;286;14,7;0;13;77,42;0;565;0
28/12/2023 0:00;35;0,39;3,5;6,8;20;26,9;0;0,5;311;14,2;0;12;79,39;0;565;0
28/12/2023 1:00;32;0,38;4,2;6,2;17,3;23,5;0;0,5;331;14;0;16;80,06;0;564;0
28/12/2023 2:00;30;0,36;4,3;3,4;13,4;16,7;0;0,5;261;14,1;0;13;80,9;0;564;0
28/12/2023 3:00;24;0,41;0,7;11;23,3;34,4;0;0,6;267;14,1;0,6;17;81,03;0;564;0
28/12/2023 4:00;27;0,39;2,1;11,8;16,5;28,4;0;0,8;278;13,6;0,4;19;82,98;0;564;0
28/12/2023 5:00;29;0,47;0,1;34,6;26,2;60,8;0;0,8;277;13,6;0;18;84,56;0;564;0
28/12/2023 6:00;29;0,4;1,5;3,3;16,7;20;0;0,8;300;13,5;0;17;84,43;0;564;0
28/12/2023 7:00;37;0,64;0,7;29,2;22,8;52,1;0;0,4;329;13,5;0;22;84,32;0;564;0
28/12/2023 8:00;25;0,47;2,8;10,8;18,6;29,5;0;0,6;290;14;0;24;84,46;0;565;0
28/12/2023 9:00;38;0,75;2;25,7;28,6;54,3;0;0,6;295;14,9;0,6;30;80,16;0;566;0
28/12/2023 10:00;39;1,16;1,9;53,9;42,7;96,6;0;1,1;206;15,3;0,1;22;77,44;0;566;0
28/12/2023 11:00;19;0,55;7,4;21,1;19,2;40,3;0;1,3;181;17,5;0,1;12;67,23;0;566;0
28/12/2023 12:00;20;0,32;9,9;10,8;8,8;19,6;0;1,6;134;18,5;0;8;57,26;0;565;0
28/12/2023 13:00;19;0,3;13,5;6,8;3,9;10,7;0;1,7;178;20,6;0;4;53,4;0;565;0
28/12/2023 14:00;18;0,29;16,3;6,2;3,4;9,5;0;1,5;178;22,4;0;6;42,36;0;564;0
28/12/2023 15:00;12;0,32;14,1;6,7;5,8;12,5;0;1,3;118;21,6;0;11;44,19;0;563;0
28/12/2023 16:00;36;0,38;20;5,8;9,7;15,5;0;2,6;252;18,9;0;17;58,37;0;563;0
28/12/2023 17:00;30;0,34;24,6;2,5;6,9;9,4;0;1,7;256;17,3;0;20;66,37;0;563;0
28/12/2023 18:00;28;0,41;16,1;2,3;11,4;13,7;0;0,9;234;16,3;1;17;72,98;0;564;0
28/12/2023 19:00;38;0,68;6,9;17,9;27,9;45,8;0;0,8;278;15,2;0;25;77,4;0;564;0
28/12/2023 20:00;19;0,38;3,6;10,4;15,5;25,8;0;0,9;184;14,9;0;9;74,73;0;565;0
28/12/2023 21:00;24;0,37;5,5;5,1;13,4;18,5;0;1,1;286;15;0;12;73,02;0;565;0
28/12/2023 22:00;28;0,64;2,6;35,1;26,9;62;0;0,5;230;13,5;0;19;75,36;0;565;0
28/12/2023 23:00;34;0,77;0,2;66;31,8;97,8;0;0,7;264;12;0;17;81,45;0;565;0
29/12/2023 0:00;26;0,59;0;27,7;24,6;52,3;0;1;314;11,8;0;13;83,7;0;565;0
29/12/2023 1:00;19;0,46;0,1;29,8;24,3;54,1;0;0,6;315;12,1;0;16;83,86;0;565;0
29/12/2023 2:00;23;0,48;0,1;46,5;26,5;73;0;0,6;303;12,2;0;13;82,82;0;565;0
29/12/2023 3:00;20;0,34;0,1;11,9;20,1;32;0;0,6;292;12,3;0;10;81,07;0;564;0
29/12/2023 4:00;23;0,39;0,2;32,6;23;55,6;0;0,6;311;11,8;0;14;79,76;0;564;0
29/12/2023 5:00;32;0,5;0,1;73,6;30,9;104,5;0;0,5;321;10,5;0;24;81,18;0;565;0
29/12/2023 6:00;42;0,59;0,1;82,2;31,8;114;0;0,9;328;10,2;0;24;84,07;0;565;0
29/12/2023 7:00;43;0,76;0,3;85,6;32,6;118,2;0;1;281;10;0;27;84,41;0;565;0
29/12/2023 8:00;38;0,62;2,4;49,4;23;72,4;0;1,3;333;14,8;0;25;78,6;0;566;0
29/12/2023 9:00;41;0,52;7,1;30;18,7;48,7;0;1,5;325;18;0;21;65,03;0;566;0
29/12/2023 10:00;29;0,32;13,6;10,7;8,7;19,4;0;1,9;318;20,1;0;14;55,36;0;566;0
29/12/2023 11:00;19;0,24;18,4;4,2;1,4;5,6;0;1,3;312;22,6;0;13;46,63;0;566;0
29/12/2023 12:00;21;0,23;19,7;3,8;0,9;4,7;0;2,1;357;23,4;0;9;43,13;0;565;0
29/12/2023 13:00;10;0,25;19,6;4;1,6;5,6;0;1,9;337;23,3;0;10;40,2;0;565;0
29/12/2023 14:00;29;0,32;20,7;5,2;5,6;10,9;0;2,5;228;22;0;16;45;0;564;0
29/12/2023 15:00;37;0,33;25,2;3,1;6,4;9,5;0;2,4;230;18,4;0;26;64,86;0;564;0
29/12/2023 16:00;37;0,31;26,2;3;5,6;8,7;0;1,8;205;19,4;0;22;61,68;0;564;0
29/12/2023 17:00;36;0,39;25,1;3,1;10,2;13,2;0;1,5;222;18,6;0,1;23;62,36;0;564;0
29/12/2023 18:00;43;0,43;20,5;2,6;11,2;13,9;0;1,1;246;16,7;0;25;68,99;0;564;0
29/12/2023 19:00;33;0,37;16,7;2,1;9,4;11,4;0;1;236;15,4;0;24;75,45;0;564;0
29/12/2023 20:00;32;0,42;14,1;2,1;11,3;13,4;0;0,7;253;15;0;16;78,22;0;565;0
29/12/2023 21:00;33;0,39;13,9;2,2;10,6;12,8;0;0,9;231;14,4;0;20;78,08;0;566;0
29/12/2023 22:00;33;0,55;9,1;7,6;22,5;30,1;0;0,6;266;14,1;0;24;80,68;0;566;0
29/12/2023 23:00;33;0,54;7,4;10;31,3;41,3;0;0,4;225;13,4;0;23;80,05;0;566;0
30/12/2023 0:00;31;0,54;1,6;18,6;37,3;55,9;0;0,4;292;13,4;0;18;82,25;0;566;0
30/12/2023 1:00;30;0,38;6,7;2,5;17,2;19,7;0;0,5;300;13,6;0;16;82,3;0;566;0
30/12/2023 2:00;31;0,38;8,8;2,1;11,3;13,4;0;0,5;290;13,5;0;20;81,57;0;565;0
30/12/2023 3:00;32;0,35;6,8;2,2;11,8;14;0;0,6;289;13,6;0;22;81,8;0;565;0
30/12/2023 4:00;27;0,45;1,8;15,7;24;39,7;0;0,4;319;13,1;0;18;81,21;0;565;0
30/12/2023 5:00;31;0,4;0,6;8,6;21;29,7;0;0,6;321;12,8;0;19;83,42;0;565;0
30/12/2023 6:00;25;0,42;0,1;17,9;21,3;39,2;0;0,6;311;12,8;0;16;82,38;0;565;0
30/12/2023 7:00;32;0,4;0,9;17,5;19;36,6;0;0,6;319;12,9;0;18;80,63;0;566;0
30/12/2023 8:00;37;0,72;3,2;48,5;28,8;77,4;0;0,8;278;16,5;0;27;74,61;0;566;0
30/12/2023 9:00;27;0,37;10,9;10,5;11,6;22,1;0;0,8;295;17,8;0;19;63,54;0;566;0
30/12/2023 10:00;19;0,29;13,8;6,1;6;12,2;0;1;305;18,5;0;13;59,16;0;566;0
30/12/2023 11:00;24;0,24;18,1;3,4;1,2;4,6;0;1,3;289;19,8;0;12;51,86;0;566;0
30/12/2023 12:00;22;0,21;19,6;2,5;0;2,5;0;1,1;228;19,9;0;11;48,92;0;565;0
30/12/2023 13:00;30;0,3;17,4;3,4;4,1;7,5;0;1,8;221;19,4;0;17;57,52;0;565;0
30/12/2023 14:00;29;0,31;21,9;2,9;3,5;6,5;0;2,2;237;19,5;0;19;58,57;0;564;0
30/12/2023 15:00;28;0,27;22,8;2,7;2,2;4,9;0;2;238;20,1;0;21;57,76;0;564;0
30/12/2023 16:00;28;0,21;21,4;0;0;0;0;2;251;20,1;0;9;53,83;0;564;0
30/12/2023 17:00;17;0,19;17,2;0;0;0;0;2;260;18;0;10;59,64;0;564;0
30/12/2023 18:00;16;0,2;13,7;0;0;0;0;1,6;216;16,5;0;6;66,09;0;564;0
30/12/2023 19:00;19;0,2;12,6;0;0;0;0;1,1;221;15,2;0;2;71,87;0;564;0
30/12/2023 20:00;24;0,25;8,6;2,1;1,9;4;0;0,5;277;14,5;3,2;10;78,74;0;565;0
30/12/2023 21:00;18;0,35;5,3;2,2;10,8;13;0;0,5;214;13,9;1,8;8;82,48;0;566;0
30/12/2023 22:00;19;0,49;1,8;8,6;20,7;29,3;0;0,3;244;13,8;0,2;7;83,92;0;566;0
30/12/2023 23:00;21;0,53;0,8;15,4;19,9;35,4;0;0,7;317;13,6;0,1;9;84,37;0;566;0
31/12/2023 0:00;19;0,58;0,1;29,2;20,3;49,5;0;0,4;286;13,5;0;12;84,58;0;566;0
31/12/2023 1:00;16;0,53;0,1;21,6;17,9;39,5;0;0,7;312;13,5;1;8;85,54;0;566;0
31/12/2023 2:00;19;0,46;0,1;23,3;18,4;41,7;0;0,7;325;13,3;0;8;85,62;0;565;0
31/12/2023 3:00;23;0,45;0,1;20;19,7;39,7;0;0,4;305;13,3;0,3;10;85,59;0;565;0
31/12/2023 4:00;23;0,39;0,2;18;14,6;32,6;0;0,5;53;12,8;0,2;9;84,82;0;565;0
31/12/2023 5:00;15;0,36;0,1;17,1;10,4;27,4;0;0,3;312;12,5;0;13;85,02;0;565;0
31/12/2023 6:00;23;0,75;0,1;72,6;24;96,7;0;0,4;124;12,2;0;13;85,23;0;565;0
31/12/2023 7:00;26;0,74;0,3;56;20,3;76,3;0;0,4;331;12,5;0;10;85,77;0;566;0
31/12/2023 8:00;27;0,51;2,5;30,1;15,9;46;0;0,3;312;15,9;0;13;82,19;0;566;0
31/12/2023 9:00;25;0,41;8,1;13;11,5;24,5;0;0,7;316;19;0;12;66,92;0;566;0
